,analysis_sample_rate,danceability,duration,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,artist_latitude,artist_location,artist_longitude,artist_name,genre,release,song_hotttnesss,title,tag_top_1,tag_top_2,tag_top_3,tag_top_4,tag_top_5,tag_top_6,tag_top_7,tag_top_8,tag_top_9,tag_top_10,year
8696,22050,0.0,297.79546,0.229,0.0,9,-5.579,1,291.765,54.192,1,0.5603516410275964,0.36502643774220844,,b'',,b'Sonora Carruseles',b'',b'Que No Pare La Rumba',0.3347065490692206,b'Las Muchachas',salsa,latin jazz,rumba,world music,hip hop,jazz,latin,dance,world,spanish,0
8697,22050,0.0,232.07138,0.194,0.0,10,-6.348,0,223.736,143.699,4,0.8404324666171871,0.6088490185706534,,"b'Escatawpa, MS'",,b'3 Doors Down',b'',b'Seventeen Days',0.7045199879425357,b'Here Without You',post-grunge,alternative metal,heavy metal,rock,alternative,pop,alternative pop rock,alternative rock,acoustic,guitar,2002
8698,22050,0.0,120.94649,0.073,0.0,10,-14.77,1,111.258,137.465,1,0.407430399749988,0.3185360299358178,51.50632,"b'London, England'",-0.12714,b'Nick Ingman;Gavyn Wright',b'',b'Shakespeare in Love - Music from the Miramax Motion Picture',,b'The Beginning of the Partnership',jazz funk,exotica,jazz,soul jazz,easy listening,smooth jazz,disco,pop rock,big band,funk,0
8699,22050,0.0,158.14485,0.653,0.0,2,-12.948,0,147.389,130.422,4,0.2842204036798283,0.305849744335753,,b'',,b'Manuel & The Music Of The Mountains',b'',b'Mountain Fiesta',,b'Umbrellas Of Cherbourg',fusion,ethnic,ethnic and world fusion,,,,,,,,0
8700,22050,0.0,209.13587,0.513,0.0,11,-8.852,0,201.096,123.438,7,0.6767556553226441,0.5437060505168373,,"b'Brooklyn, NY'",,b'Barry Manilow',b'',"b""This One's For You""",,"b""This One's For You""",soft rock,rock,pop,adult contemporary,ballad,vocal jazz,soundtrack,jazz,classic,vocal,1976
8701,22050,0.0,132.07465,0.212,0.0,9,-7.115,0,129.289,222.916,1,0.30549492006281215,0.24430050915854987,,b'',,b'Paris Musette',b'',b'Paris Musette_ vol. 1',0.0,b'Passion',musette,speed metal,folk,world,quiet,,,,,,0
8702,22050,0.0,240.45669,0.171,0.0,1,-6.513,1,236.437,120.406,3,0.5433500129660529,0.399265149721187,,b'',,b'Kali',b'',b'Racines Vol 3 - No\xc3\xabl',,b'Dans le calme de la nuit',hip hop,neo soul,pop folk,chalga,power violence,world music,psychedelic trance,eurodance,techno,brutal death metal,0
8703,22050,0.0,551.91465,0.328,0.0,6,-17.293,0,542.064,113.447,1,0.7830371095483493,0.544257505724526,32.77815,"b'Dallas, TX'",-96.7954,b'Stevie Ray Vaughan And Double Trouble',b'',b'The Essential Stevie Ray Vaughan And Double Trouble',,b'Tin Pan Alley (aka Roughest Place In Town)',texas blues,blues,blues-rock,modern electric blues,rock,electric texas blues,guitar,instrumental,jam,acoustic,2005
8704,22050,0.0,153.36444,0.391,0.0,0,-14.874,1,148.643,114.805,4,0.5836464346551571,0.4145895696931074,33.46725,"b'Tioga Springs, TX'",-96.91393,b'Gene Autry',b'',"b""The Singin' Cowboy - 20 Great Favourites""",0.0,b'Cool Water',classic country,western swing,traditional country,oldies,bluegrass,cowboy,christmas music,honky tonk,country,male vocalist,0
8705,22050,0.0,217.83465,0.171,0.0,6,-5.267,1,215.632,108.941,4,0.5447494894552873,0.41741046690001027,36.16778,"b'Nashville, TN'",-86.77836,b'Cindy Morgan',b'',b'Postcards',0.23838001173288925,b'Dig Up',ccm,christian rock,singer-songwriter,gospel,adult contemporary,contemporary christian,female vocalist,christian,united states,alternative rock,0
8706,22050,0.0,82.31138,2.107,0.0,0,-15.409,1,82.311,124.894,4,0.4283248207145533,0.33126049430409904,,b'',,b'Theodore Shapiro',b'',b'Fun With Dick And Jane',,b'The Big Stall',country blues,chill-out,soundtrack,easy listening,disco,pop rock,classic rock,blues,contemporary classical music,rock,2006
8707,22050,0.0,289.38404,0.874,0.0,11,-3.573,1,276.085,117.362,4,0.8665203198102411,0.7665454507572961,,b'',,b'Michael Jackson',b'',b'Invincible',0.639791573117204,b'Heaven Can Wait',motown,dance pop,funk,vocal,pop,rock,urban,soul,ballad,disco,2001
8708,22050,0.0,214.83057,0.0,0.0,8,-7.016,1,207.656,86.991,4,0.7378938716589328,0.5155975677296426,,b'',,b'Sub Focus',b'',b'Rock It',0.46054128135865785,b'Follow The Light (Radio Edit)',breakbeat,drum and bass,electro,electronica,electronic,belgium,funk,hip hop,deep,instrumental,2009
8709,22050,0.0,437.31546,0.49,0.0,11,-12.948,1,431.81,69.114,5,0.6413540809343606,0.3842305629725106,30.08374,"b'Cairo, Egypt'",31.25536,b'Thomas Dolby',b'',"b""The Flat Earth (Collector's Edition)""",,b'Dissidents (The Search For Truth Part 1) (2009 Digital Remaster)',pop rock,new wave,europop,tech house,disco,electronic,downtempo,italian disco,synthpop,electro,0
8710,22050,0.0,17.73669,0.09,0.0,0,-38.148,1,17.737,219.569,4,0.4125446299311757,0.35329028976873145,,b'',,b'Taal',b'',b'Mister Green',,b'Noises',art rock,avantgarde metal,trip rock,desi,progressive rock,folk rock,progressive metal,soundtrack,trance,jazz,2000
8711,22050,0.0,1.2273,0.0,0.0,0,-29.106,1,1.227,0.0,3,0.5587585560511272,0.39762053508106665,,b'',,b'Egberto Gismonti',b'',b'Sanfona',,b'Carta De Amor',latin jazz,brazilian pop music,hard bop,jazz,samba,acid jazz,choro,batucada,frevo,soul jazz,1981
8712,22050,0.0,33.09669,0.125,0.0,3,-11.443,0,33.097,156.021,5,0.536655656311645,0.0,,b'',,b'Tha Liks',b'',b'X.O. Experience',,b'Yo Mouth (Skit)',los angeles,chill-out,broken beat,hardcore hip hop,jazz rap,hip hop,trip hop,california,rap,underground hip hop,2001
8713,22050,0.0,242.12853,0.351,0.0,4,-16.69,0,229.129,110.828,3,0.5419177370104618,0.4041576710256122,,b'',,b'Margaret Becker',b'',b'Coram Deo II: People Of Praise',0.0,b'Sweet Suffering Christ',ccm,christian rock,folk rock,easy listening,opera,electronic,soul,rock,gospel,singer-songwriter,1993
8714,22050,0.0,205.00853,0.0,0.0,10,-8.165,0,192.11,100.44,4,0.8098280918397787,0.5396443124242588,,"b'East Flatbush, Brooklyn, NY'",,b'Busta Rhymes',b'',b'When Disaster Strikes',0.5506471533741789,b'When Disaster Strikes (Explicit LP Version)',hip hop,rap,hardcore rap,east coast rap,alternative rap,brooklyn,new york,classic,underground,beats,0
8715,22050,0.0,258.0371,0.177,0.0,11,-5.997,1,253.01,97.979,4,0.49407381504459197,0.3280733049127533,,b'',,b'True Believers',b'',b'In This Place',0.2663814370339135,b'Just Look At the Blessing',melodic hardcore,hip hop,dark ambient,rock,punk,electronic,ambient,industrial,progressive,united states,0
8716,22050,0.0,168.51546,0.749,0.0,11,-12.908,0,161.698,98.063,4,0.48075227616853805,0.41759331728140514,,b'',,b'Christos Dantis',b'',b'Ala',,b'Apisti',pop rock,singer-songwriter,male vocalist,greek,eurovision,rock,pop,greek rock,greek pop,greek music,0
8717,22050,0.0,240.97914,0.258,0.0,0,-9.328,1,225.379,90.719,1,0.7670202104042977,0.6295148000131604,,"b'Los Angeles, California'",,b'Eagles',b'',b'On The Border',0.27943081811168574,b'You Never Cry Like A Lover (LP Version)',country rock,soft rock,southern rock,pop rock,folk rock,classic rock,ballad,easy listening,hard rock,blues-rock,1974
8718,22050,0.0,117.75955,0.0,0.0,5,-15.812,0,114.312,107.675,4,0.44585463135951076,0.3475988886835368,33.52029,"b'Birmingham, AL'",-86.8115,b'Hank Penny',b'',b'Penny Opus',0.23695597594663328,b'Crazy Rhythm',western swing,classic country,jazz,country,folk,country music,bebop,club,traditional country,easy listening,0
8719,22050,0.0,451.29098,0.0,0.0,1,-12.242,1,443.077,106.187,4,0.6742484209608345,0.46051574170106624,,b'',,b'Esperanza Spalding / Leo Genovese',b'',b'Esperanza',0.569505198905018,"b""If That's True""",latin jazz,nu jazz,samba,vocal jazz,jazz,r&b,free jazz,folk rock,blues,singer-songwriter,2008
8720,22050,0.0,215.61424,0.229,0.0,4,-14.292,1,202.101,108.013,3,0.7918015555562029,0.6373023425023422,,b'',,b'Josh Turner',b'',b'Amazing Grace III',0.43790988872736875,b'Softly And Tenderly',americana,country,male vocalist,contemporary country,singer-songwriter,rock,male,christian,acoustic,romantic,0
8721,22050,0.0,225.48853,2.287,0.0,1,-4.805,0,225.489,94.653,4,0.6748394358233949,0.4254506138636907,,b'Detroit MI',,b'Slum Village',b'',b'Fantastic Vol. 2',0.5867769318443097,b'CB4',hip hop,rap,neo soul,alternative hip hop,underground rap,trip hop,beat,alternative rap,reggae,funk,2000
8722,22050,0.0,155.16689,0.291,0.0,2,-13.921,1,152.085,96.474,1,0.5527198181144033,0.3717110940407555,,b'',,b'Francis Lai',b'',b'Love Story',,b'Concerto No.3 In D: Allegro',space age pop,samba,exotica,soundtrack,easy listening,french pop,world music,french,film music,classical,1970
8723,22050,0.0,152.31955,0.0,0.0,10,-14.02,1,145.043,116.045,4,0.5422327171052012,0.34154441251964296,19.45565,"b'Santiago de los Caballeros, Domin'",-70.70719,b'Johnny Pacheco',b'',b'Early Rythms',,b'Cero Codazos',salsa,charanga,cha cha cha,latin jazz,boogaloo,merengue,rumba,cumbia,deep house,acid jazz,0
8724,22050,0.0,240.3522,0.206,0.0,7,-5.7,1,226.72,140.496,1,0.5183101267586124,0.3981810549843257,,b'',,b'Cactus',b'',b'One Way...Or Another',0.5654510121736983,b'Rockout_ Whatever You Feel Like',blues-rock,jam band,psychedelic trance,hard rock,goa,classic rock,psychedelic rock,oldies,heavy metal,emo,0
8725,22050,0.0,345.7824,0.0,0.0,0,-9.423,1,328.284,93.068,4,0.5074476002070633,0.40379485918457086,,b'',,b'Original Love',b'',b'Wild Life - Cool Side Of Original Love',,b'The Rover (Takao Tajima Remix)',j pop,pop rock,shibuya-kei,ballad,garage rock,rock,electro,new wave,funk,pop,0
8726,22050,0.0,451.49995,4.331,0.0,10,-10.665,0,437.481,126.019,4,0.6454432714705122,0.31112311013223287,38.8235,b'Maryland',-75.92381,b'Click / Click_ M_Ferri',b'',b'Kassette Boys',,b'Beachport',tech house,italian disco,modern rock,gangster rap,industrial metal,pop rap,nu metal,techno,electronic,disco,0
8727,22050,0.0,198.3473,0.0,0.0,7,-5.121,1,194.206,84.186,1,0.5831788310422134,0.43425334123607984,,b'',,b'James Taylor Quartet',b'',"b""Don't Mess With Mr T""",0.5236459231467276,b'Got To Give It Up',jazz funk,soul jazz,chill-out,rare groove,acid jazz,r&b,smooth jazz,nu jazz,motown,blue-eyed soul,2007
8728,22050,0.0,206.57587,0.073,0.0,4,-7.736,0,201.961,119.947,4,0.6025555891290453,0.3895355761888646,,b'',,b'Moss',b'',b'The Long Way Back',0.5040343408054411,b'Winter In Finland',future jazz,trip hop,downtempo,acid jazz,drone doom metal,funeral doom,sludge metal,deep house,stoner metal,modern rock,2006
8729,22050,0.0,259.23873,7.245,0.0,7,-24.424,1,228.914,161.191,1,0.6193969334378435,0.36093233451452944,,b'',,b'Luciana Souza',b'',b'An Answer To Your Silence',,b'Azul Contente',vocal jazz,brazilian jazz,brazilian pop music,bossa nova,chanson,electro,jazz,downtempo,female vocalist,electronic,1998
8730,22050,0.0,184.00608,0.0,0.0,9,-4.395,0,181.563,118.656,1,0.49624473660552987,0.30474365953929233,21.51102,b'Cuba',-77.80679,b'Orquesta Sublime',b'',b'Sabroso Como El Guarapo (Digitally Remastered)',,b'Tras La Reja',salsa,charanga,mambo,latin jazz,bolero,world music,latin,blues,jazz,male vocalist,0
8731,22050,0.0,215.53587,0.072,0.0,6,-6.32,0,212.834,75.017,4,0.5154556541589456,0.4187362051246881,18.11526,b'Jamaica',-77.27348,b'Luciano',b'',b'Country Living Riddim',,b'Work Hard',dancehall,reggae,roots reggae,roots rock,lovers rock,dub,hip hop,world,jamaica,electronic,0
8732,22050,0.0,291.97016,0.082,0.0,10,-6.342,0,278.198,168.0,4,0.70126070053786,0.41889470470197177,,"b'Long Island, NY'",,b'Rakim feat. Tracey Horton',b'',b'The Seventh Seal',0.5392215099501901,"b""Won't Be Long""",hip hop,big beat,progressive house,east coast hip hop,happy hardcore,europop,pop rap,gangster rap,old school hip hop,ballad,2009
8733,22050,0.0,302.49751,0.218,0.0,7,-8.589,1,292.728,190.01,4,0.7315905924570357,0.4985636112679809,,b'\xc4\xb0ngiltere',,b'Simply Red',b'',b'So Not Over You',0.0,b'So Not Over You (Motivo-Pop Lectro Mix)',pop rock,pop,rock,soul,adult contemporary,ballad,california,cover,blues,jazz,2007
8734,22050,0.0,163.60444,0.328,0.0,0,-11.441,1,158.139,123.825,4,0.4698953091896986,0.3648176175489906,52.40698,"b'Coventry, England'",-1.50776,b'Frank Ifield',b'',b'Frank Ifield Sings Country & Classics',,b'Yodelling Mad (2002 Digital Remaster)',country rock,ballad,easy listening,soft rock,chanson,pop rock,smooth jazz,blues-rock,italian disco,nashville sound,0
8735,22050,0.0,194.7424,0.211,0.0,11,-7.347,0,194.742,187.284,4,0.5254919176075387,0.33353892446888,,b'',,b'Mix Mob',b'',b'So Cal Drunks',0.26586104921065007,b'Show Me The Way',rapcore,reggae,nu metal,hip hop,rap,rock,punk,alternative,crossover,united states,0
8736,22050,0.0,229.53751,0.0,0.0,5,-5.426,1,221.431,139.629,5,0.831240276991066,0.7257460818523215,,b'',,b'Christina Aguilera',b'',b'Christina Aguilera/Stripped',0.6616481818589272,b'Cruz',dance pop,teen pop,neo soul,r&b,ballad,pop rock,urban,adult contemporary,soul,hip hop,2002
8737,22050,0.0,183.48363,0.125,0.0,11,-8.794,0,173.552,112.006,5,0.4980571227641643,0.28168422732571735,43.58828,b'Mississauga',-79.64372,b'Las Ni\xc3\xb1as',b'',b'Savia Negra',0.23962909777363708,b'Castillos Y Sue\xc3\xb1os',flamenco,latin jazz,acid jazz,folk rock,hip hop,black metal,r&b,female vocalist,spanish,latin,2005
8738,22050,0.0,439.17016,0.107,0.0,0,-15.037,1,432.843,124.05,4,0.45712079660155785,0.3801544645883343,43.29368,b'Marseille',5.37249,b'Vincenzo',b'',b'Liebe*Detail 03',0.0,b'Valium',deep house,tech house,broken beat,downtempo,electronic,trip hop,hardcore hip hop,chill-out,pop rap,future jazz,0
8739,22050,0.0,302.28853,0.148,0.0,10,-4.621,0,285.124,120.72,4,0.8392976775681696,0.7188914556702095,,"b'Sayreville, NJ'",,b'Bon Jovi',b'',b'7800 Fahrenheit',0.7172064407610393,b'Only Lonely',rock,pop,metal,arena rock,ballad,hard rock,soundtrack,acoustic,classic,song writer,1985
8740,22050,0.0,252.9171,0.0,0.0,2,-7.742,0,248.535,221.796,3,0.32247608229120206,0.2547464398514403,,b'',,b'Triana Pura',b'',b'De Triana al Cielo',0.0,b'Afonsina y el mar',rumba,flamenco,trance,house,latin,electronic,pop,italian dance,euro-house,garage house,0
8741,22050,0.0,47.46404,0.595,0.0,0,-11.088,1,43.752,72.685,5,0.6653221619060184,0.3942171989010042,,b'',,b'Casiotone For The Painfully Alone',b'',b'Etiquette',0.7545622959004358,"b""Happy Mother's Day""",trip hop,indietronica,electro,neofolk,indie rock,folktronica,downtempo,electronic,electropop,glitch,2006
8742,22050,0.0,202.52689,0.304,0.0,2,-7.753,1,194.345,109.601,4,0.6429072492271951,0.35589903845892507,,b'NY - New York City',,b'Maria & Margot Hellwig/Die Garmischer Alpenj\xc3\xa4ger',b'',b'Lieder Meines Lebens - Zum 90. Geburtstag Der K\xc3\xb6nigin Der Volksmusik',,b'Lieder_ Die Uns Ein Leben Lang Begleiten',j pop,neo soul,rock 'n roll,r&b,rap,pop rock,dancehall,gothic metal,doom metal,oldies,0
8743,22050,0.0,216.99873,0.0,0.0,10,-5.464,0,208.834,91.988,4,0.6220796469013531,0.46803252796762473,52.47859,"b'Birmingham, England'",-1.9086,b'Frost',b'',b'Till the Wheels Fall Off',0.0,b'Take a Ride',gangster rap,trip hop,downtempo,progressive house,electro,hip hop,deep house,rap,chill-out,future jazz,0
8744,22050,0.0,186.14812,0.34,0.0,1,-2.644,1,180.518,110.459,4,,0.0,,b'',,b'Melanie And The Secret Army',b'',b'Wahre L\xc3\xbcgen',,b'All The Lessons',oi,punk,german,female vocals,,,,,,,0
8745,22050,0.0,210.18077,0.287,0.0,9,-10.893,0,194.56,189.859,4,0.6168845440365633,0.34384449941445117,42.54843,b'Vernet les Bains',2.38596,b'Cali',b'',"b""Menteur / L'Amour Parfait""",0.6548006624363821,"b""C'est Toujours Le Matin""",dance pop,teen pop,frenchcore,chanson,french,easy listening,rap,hip hop,french pop,pop,2003
8746,22050,0.0,348.60363,0.2,0.0,11,-10.347,1,338.077,106.507,4,0.7869212313686974,0.49530669341111583,41.88415,"b'Chicago, IL'",-87.63241,b'Curtis Mayfield',b'',b'Beautiful Brother - The Essential',,b'People Never Give Up',chicago soul,northern soul,funk,rock,soul,urban,chicago,spiritual,soundtrack,contemporary gospel,1980
8747,22050,0.0,191.39873,0.241,0.0,2,-9.316,1,180.703,111.829,7,0.7161017052367913,0.5145233784406406,,"b'Old Town, ME'",,b'Patty Griffin',b'',b'Living With Ghosts',0.6079086329842557,b'Let Him Fly',folk-pop,rock,country,americana,ballad,contemporary folk,soundtrack,acoustic,guitar,traditional,1996
8748,22050,0.0,403.61751,0.0,0.0,9,-9.053,0,376.738,131.013,4,0.8768298777499862,0.584116573123994,34.05349,"b'Los Angeles, California, United States'",-118.24532,b'The Doors',b'',b'Set The Night On Fire: The Doors Bright Midnight Archives Concerts [w/Bonus Album]',,b'Roadhouse Blues (Live In Detroit) (LP Version)',classic rock,blues,rock,psychedelic,psychedelic rock,soundtrack,jazz,guitar,funk,experimental,0
8749,22050,0.0,111.49016,0.148,0.0,9,-8.889,1,111.49,115.763,4,0.46070198275739216,0.40439264015477133,31.75916,"b'El Paso, TX'",-106.48749,b'The Germs',b'',b'M.I.A.: The Complete Germs',0.37598430150044215,b'Going Down',rock,punk,los angeles,grunge,southern rock,hardcore punk,math rock,power pop,garage rock,psychedelic rock,1993
8750,22050,0.0,167.00036,4.661,0.0,9,-10.62,1,164.38,139.628,1,0.5584812529779845,0.37632596022927123,,b'',,b'Laurie Berkner',b'',b'Whaddaya Think of That?',0.46264318259167037,b'The Cat Came Back',death core,hardstyle,bossa nova,speed metal,brutal death metal,singer-songwriter,emo,death metal,intelligent dance music,female vocalist,0
8751,22050,0.0,449.2273,0.0,0.0,2,-20.101,1,417.158,106.307,4,0.5439365518845259,0.4303002791079415,,b'ITALY',,b'Utopia',b'',b'Live in Tokyo \x13 May 10th_ 1992',0.3775316449767025,b'Hiroshima',new beat,pop rock,power pop,soft rock,goregrind,rock opera,rock 'n roll,art rock,grindcore,hardcore punk,0
8752,22050,0.0,317.83138,0.784,0.0,0,-14.989,1,307.949,174.059,4,0.7549176454508227,0.5074642431149818,53.45644,"b'Newton-le-Willows, Merseyside, England'",-2.63265,b'Rick Astley',b'',b'Free',0.3867901771390143,b'The Bottom Line',dance pop,rock,pop,england,adult contemporary,ballad,club,classic,male,cover,1991
8753,22050,0.0,286.30159,0.183,0.0,7,-8.204,1,276.683,109.253,1,0.9349352673982083,0.7870054686892299,40.71455,"b'New York, New York'",-74.00712,b'Mariah Carey',b'',b'BUTTERFLY',0.573019827988094,b'Outside',dance pop,hip hop,urban,pop,adult contemporary,ballad,club,soundtrack,disco,female,1997
8754,22050,0.0,236.87791,0.0,0.0,1,-5.564,1,220.955,123.382,4,0.5545485497819551,0.411545813621729,,b'CANADA - Ontario',,b'Back Door Slam',b'',b'Roll Away',0.6193058811154868,"b""It'll All Come Around (Album Version)""",blues-rock,western swing,southern rock,blues,country,americana,rock,electronic,guitar,house,2007
8755,22050,0.0,262.21669,2.038,0.0,6,-6.4,1,234.08,132.998,4,0.7906959390804409,0.5081770851783957,,b'',,b'ATB',b'',b'No Silence',0.8106300904205341,b'Marrakech',progressive house,progressive trance,club,electronica,downtempo,electronic,melodic,ambient,rock,pop,2004
8756,22050,0.0,368.1171,0.496,0.0,9,-12.157,1,351.539,58.387,4,0.5287500603890649,0.40022175639897006,26.27249,"b'Coral Springs, Florida'",-80.25306,b'Saigon Kick',b'',b'Live Around The World 1991 - 1996',0.3347065490692206,b'The Way',hard rock,soft rock,heavy metal,funk rock,pop rap,german pop,glam metal,rock,bluegrass,pop rock,1993
8757,22050,0.0,295.33995,0.243,0.0,11,-5.676,1,285.292,161.868,4,0.7309590855000573,0.4814269364777582,,"b'San Juan, Puerto Rico'",,b'Ricky Martin',b'',b'Ricky Martin',0.6684064897236877,"b""She's All I Ever Had""",latin,latin pop,ballad,boy band,opera,puerto rico,flamenco,plena,cumbia,california,1999
8758,22050,0.0,170.762,0.295,0.0,10,-23.086,1,161.547,112.4,1,0.5187439585798745,0.34128872330078414,53.79449,b'Leeds',-1.54658,b'John Sebastian',b'',b'Rhino Hi-Five: John Sebastian',0.4051157216913865,"b""You're A Big Boy Now (Album Version)""",folk rock,soft rock,singer-songwriter,pop rock,bluegrass,blues-rock,psychedelic,jug band,oldies,classic rock,0
8759,22050,0.0,147.9571,0.084,0.0,1,-13.842,0,141.305,155.815,4,0.5909590020527186,0.35698415362587615,36.16778,b'Nashville',-86.77836,b'Dann Huff',b'',b'Solos',,b'Exception To The Rule',glam metal,hard rock,rock,guitar virtuoso,guitar,aor,guitar hero,country,christian,nashville,0
8760,22050,0.0,239.0722,0.13,0.0,7,-7.427,1,235.247,152.887,4,0.5414049686341038,0.4464456618279216,,b'',,b'Markscheider Kunst',b'',b'Utopia',0.4609631614243544,b'Dj',ska punk,ska,salsa,rumba,cumbia,klezmer,reggae,rockabilly,bossa nova,funk,2010
8761,22050,0.0,253.57016,0.223,0.0,4,-7.268,0,241.162,155.827,4,0.5968348256964625,0.414609584706623,,b'',,b'Mighty Diamonds',b'',b'Get Ready',0.42744657148843085,b'Sensemilla',roots reggae,rock steady,ska,reggae,dub,chill-out,male vocalist,roots,jamaica,groovy,0
8762,22050,0.0,228.44036,0.0,0.0,1,-6.923,1,212.068,95.932,4,0.5779737529033651,0.3683367822461324,,b'',,b'Erick Sermon',b'',b'Music',0.450992311636255,"b""I'm Hot""",hip hop,pop rap,east coast hip hop,italian disco,hard house,europop,bass music,rap,tech house,pop rock,2001
8763,22050,0.0,149.78567,0.531,0.0,7,-9.979,1,141.642,124.253,4,0.5892596782086101,0.38958978111331777,33.54243,"b'Sunflower, MS'",-90.53727,b'Jerry Butler',b'',b'Moon River / Delicious Together',,b'The Way You Do The Things You Do',chicago soul,northern soul,doo-wop,disco,ballad,jazz funk,funk,soft rock,r&b,blues-rock,0
8764,22050,0.0,273.52771,0.293,0.0,11,-5.558,0,258.357,129.991,4,0.9349352673982083,0.7870054686892299,40.71455,"b'New York, New York'",-74.00712,b'Mariah Carey',b'',b'Bye Bye',,b'Touch My Body',dance pop,hip hop,urban,pop,adult contemporary,ballad,club,soundtrack,disco,female,2008
8765,22050,0.0,341.65506,0.427,0.0,9,-22.404,0,324.046,136.778,1,0.5772760891324358,0.37693998444161575,,b'',,b'R. Carlos Nakai',b'',b'Winter Dreams for Christmas',0.26586104921065007,b'God Rest Ye Merry Gentlemen (World)',chamber jazz,meditation,chill-out,jazz,smooth jazz,ambient,flamenco,mariachi,neoclassical,celtic,0
8766,22050,0.0,220.08118,2.258,0.0,2,-5.766,1,208.149,110.156,4,0.469491509473221,0.3633414624452025,,b'',,b'Y\xc3\xb6lintu',b'',b'Haavoittumaton',,b'T\xc3\xa4ysikasvuinen mies',german pop,rock,pop,finish,scandinavia,iskelma,finnish pop,finnish rock,finnish lyrics,suomi rock,0
8767,22050,0.0,174.81098,0.0,0.0,2,-9.315,0,170.945,110.065,4,0.41286748803742285,0.2386963500981182,18.46617,"b'San Juan, Puerto Rico'",-66.10665,b'Tito Rodriguez',b'',b'Is Hot !',0.0,b'Me Lo Dijo Adela',mambo,bolero,charanga,salsa,world fusion,tropical,latin,cuban jazz,latin pop,big band,0
8768,22050,0.0,163.7873,0.403,0.0,11,-20.32,0,152.108,120.039,1,0.46731892192565355,0.34668379451424397,,b'',,"b""Eden's Bridge""",b'',b'Celtic Reflections On Hymns',0.0,b'Just As I Am (Arr.)  (Different From Track One)',celtic,religious music,christian rock,folk rock,progressive rock,folk,christian,worship music,ambient,new age,0
8769,22050,0.0,198.39955,2.467,0.0,7,-16.686,1,190.555,83.461,3,0.5667964748327188,0.38811277380636255,43.64856,"b'Toronto, Ontario, Canada'",-79.38533,b'Percy Faith & Felicia Sanders',b'',b'Hit Parade 1953',,b'The Song from Moulin Rogue Where Is Your Heart',instrumental pop,easy listening,ballad,disco,pop rock,jazz,ragtime,country rock,soft rock,orchestra,0
8770,22050,0.0,257.95873,0.195,0.0,2,-10.983,1,241.47,103.77,4,0.6453679560153077,0.4230219215750594,32.67828,b'Georgia',-83.22295,b'Alias',b'',b'Alias',0.3277366831778408,b'What To Do',bass music,pop rap,hip hop,jungle music,trip hop,chill-out,happy hardcore,broken beat,alternative hip hop,deep house,0
8771,22050,0.0,259.94404,2.723,0.0,4,-9.12,1,257.759,152.462,4,0.5003993096971188,0.4332438337235128,55.67631,b'Copenhagen (Denmark)',12.56935,b'D.A.D.',b'',b'Osaka After Dark',,b'Girl Nation [Live]',rock 'n roll,blues-rock,cowpunk,southern rock,psychobilly,industrial metal,video game music,gothic metal,hard rock,grunge,0
8772,22050,0.0,234.44853,0.956,0.0,5,-9.878,0,229.471,149.689,1,0.5289321621723548,0.42498392804946905,,b'',,b'Frank Vignola',b'',b'Vignola Plays Gershwin',0.0,b'But Not For Me',manouche,gypsy jazz,jazz,swing,blues,gypsy,contemporary jazz,world music,guitar,acoustic,0
8773,22050,0.0,137.29914,3.077,0.0,9,-12.645,0,130.717,116.257,4,0.4965930646067649,0.35144954073431905,-24.9162,b'Australia',133.39311,"b""The Cat's Miaow""",b'',b'Songs For Girls To Sing',,"b""You Know It's True""",shoegaze,indie rock,twee pop,rock,cuddlecore,slow core,bossa nova,indie pop,lo-fi,post rock,1997
8774,22050,0.0,171.62404,0.511,0.0,7,-11.212,1,168.246,150.95,4,0.6059472299047571,0.3842902280818292,54.31407,b'United Kingdom',-2.23001,b'Savoy Brown',b'',b'Kings of Boogie',0.37598430150044215,b'All Burned Out',blues-rock,british blues,electric blues,country rock,hard rock,blues,classic rock,chicago blues,r&b,psychedelic rock,1989
8775,22050,0.0,163.29098,0.084,0.0,0,-8.189,0,157.571,90.063,4,0.26471398656972184,0.0,,b'',,b'Angela Dimitriou',b'',b'14 Megala Tragoudia - Angela Dimitriou',,b'Edo Pou Ta Leme',pop folk,modern laika,greek,,,,,,,,0
8776,22050,0.0,199.94077,0.206,0.0,11,-6.469,1,197.265,101.786,4,0.7722926474184036,0.5421751655888957,,"b'Kingston, Jamaica'",,b'Shaggy / Brian & Tony Gold',b'',b'Lucky Day',0.6340310232094,b'Hey Sexy Lady',reggae,dancehall,jamaica,kingston,pop,hip hop,crossover,remix,hardcore,funky,2002
8777,22050,0.0,325.04118,0.362,0.0,9,-12.269,0,300.437,110.651,4,0.28393322496953244,0.25619508901043286,,b'',,b'Tri Atma',b'',b'Belong To The Sun!',0.0,b'RAMUKA',kraut rock,folk rock,italian disco,jazz,electronic,trance,rock,ambient,disco,fusion,0
8778,22050,0.0,287.9473,0.0,0.0,9,-8.212,0,277.653,132.106,4,0.47736475248353516,0.33750728916593725,,b'',,b'White Heart',b'',b'Attack!',0.2472480943708872,b'Change The Way (Highlands Album Version)',ccm,christian rock,contemporary christian,pop rock,hard rock,rock,christian,pop,80s,guitar,0
